,@context,@type,itemCondition,name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,itemListElement
10,https://schema.org,Vehicle,Used,2022 Mercedes-Benz GLB,2022.0,Mercedes-Benz,GLB,Black,//cdnblob.fastly.carvana.io/2002321371/post-large/2002321371-edc-02-search.jpg,Mercedes-Benz,"Used 2022 Mercedes-Benz GLB GLB 250 4MATIC with 15147 miles - $44,590",15147.0,2002321371.0,W1N4M4HBXNW180264,"{'@type': 'Offer', 'price': 44590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2703623'}",
11,https://schema.org,Vehicle,Used,2019 Chevrolet Silverado 1500 Crew Cab,2019.0,Chevrolet,Silverado 1500 Crew Cab,Brown,//cdnblob.fastly.carvana.io/2002322699/post-large/normalized/zoomcrop/2002322699-edc-02.jpg,Chevrolet,"Used 2019 Chevrolet Silverado 1500 Crew Cab LT 5 3/4 ft with 20422 miles - $39,990",20422.0,2002322699.0,3GCPYDEK4KG250073,"{'@type': 'Offer', 'price': 39990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706288'}",
12,https://schema.org,Vehicle,Used,2021 Jeep Wrangler Unlimited,2021.0,Jeep,Wrangler Unlimited,Red,//cdnblob.fastly.carvana.io/2002297425/post-large/normalized/zoomcrop/2002297425-edc-02.jpg,Jeep,"Used 2021 Jeep Wrangler Unlimited Rubicon with 14011 miles - $49,990",14011.0,2002297425.0,1C4HJXFG4MW541701,"{'@type': 'Offer', 'price': 49990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2691059'}",
13,https://schema.org,Vehicle,Used,2021 MAZDA CX-9,2021.0,MAZDA,CX-9,Silver,//cdnblob.fastly.carvana.io/2002273378/post-large/normalized/zoomcrop/2002273378-edc-02.jpg,MAZDA,"Used 2021 MAZDA CX-9 Touring with 14024 miles - $34,990",14024.0,2002273378.0,JM3TCBCY8M0526083,"{'@type': 'Offer', 'price': 34990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2675513'}",
14,https://schema.org,Vehicle,Used,2021 Ford Mustang MACH-E,2021.0,Ford,Mustang MACH-E,Red,//cdnblob.fastly.carvana.io/2002053814/post-large/normalized/zoomcrop/2002053814-edc-02.jpg,Ford,"Used 2021 Ford Mustang MACH-E Premium with 11276 miles - $45,990",11276.0,2002053814.0,3FMTK3SS3MMA60831,"{'@type': 'Offer', 'price': 45990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2537851'}",
15,https://schema.org,Vehicle,Used,2019 Ford F150 Regular Cab,2019.0,Ford,F150 Regular Cab,Gray,//cdnblob.fastly.carvana.io/2002323003/post-large/normalized/zoomcrop/2002323003-edc-02.jpg,Ford,"Used 2019 Ford F150 Regular Cab XL 6 1/2 ft with 28316 miles - $30,590",28316.0,2002323003.0,1FTMF1CB3KKD31732,"{'@type': 'Offer', 'price': 30590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2703797'}",
16,https://schema.org,Vehicle,Used,2022 Jeep Wrangler Unlimited 4xe,2022.0,Jeep,Wrangler Unlimited 4xe,Other,//cdnblob.fastly.carvana.io/2002243635/post-large/normalized/zoomcrop/2002243635-edc-02.jpg,Jeep,"Used 2022 Jeep Wrangler Unlimited 4xe Sahara 4xe with 1028 miles - $49,590",1028.0,2002243635.0,1C4JJXP64NW228978,"{'@type': 'Offer', 'price': 49590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2659798'}",
17,https://schema.org,Vehicle,Used,2019 Ford Transit 150 Wagon,2019.0,Ford,Transit 150 Wagon,White,//cdnblob.fastly.carvana.io/2002226589/post-large/normalized/zoomcrop/2002226589-edc-02.jpg,Ford,"Used 2019 Ford Transit 150 Wagon XLT w/Low Roof w/60/40 Side Door with 17776 miles - $47,990",17776.0,2002226589.0,1FMZK1ZM1KKB05372,"{'@type': 'Offer', 'price': 47990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2651587'}",
18,https://schema.org,Vehicle,Used,2019 Toyota 4Runner,2019.0,Toyota,4Runner,Blue,//cdnblob.fastly.carvana.io/2002253285/post-large/normalized/zoomcrop/2002253285-edc-02.jpg,Toyota,"Used 2019 Toyota 4Runner SR5 Premium with 15710 miles - $42,590",15710.0,2002253285.0,JTEBU5JR0K5687487,"{'@type': 'Offer', 'price': 42590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2664165'}",
19,https://schema.org,Vehicle,Used,2022 Jeep Gladiator,2022.0,Jeep,Gladiator,Black,//cdnblob.fastly.carvana.io/2002288651/post-large/normalized/zoomcrop/2002288651-edc-02.jpg,Jeep,"Used 2022 Jeep Gladiator Willys Sport 5 ft with 4677 miles - $44,590",4677.0,2002288651.0,1C6HJTAG3NL110342,"{'@type': 'Offer', 'price': 44590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2685572'}",
20,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': '2018-2023'}}]"
21,https://schema.org,Vehicle,Used,2022 Hyundai Santa Cruz,2022.0,Hyundai,Santa Cruz,Green,//cdnblob.fastly.carvana.io/2002207134/post-large/normalized/zoomcrop/2002207134-edc-02.jpg,Hyundai,"Used 2022 Hyundai Santa Cruz SEL 4 ft with 14432 miles - $31,590",14432.0,2002207134.0,5NTJBDAE6NH028560,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2636030'}",
22,https://schema.org,Vehicle,Used,2021 Jeep Gladiator,2021.0,Jeep,Gladiator,Green,//cdnblob.fastly.carvana.io/2002290911/post-large/normalized/zoomcrop/2002290911-edc-02.jpg,Jeep,"Used 2021 Jeep Gladiator Willys 5 ft with 24490 miles - $42,590",24490.0,2002290911.0,1C6HJTAG0ML573067,"{'@type': 'Offer', 'price': 42590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2686289'}",
23,https://schema.org,Vehicle,Used,2022 Toyota Tacoma Double Cab,2022.0,Toyota,Tacoma Double Cab,Black,//cdnblob.fastly.carvana.io/2002275736/post-large/normalized/zoomcrop/2002275736-edc-02.jpg,Toyota,"Used 2022 Toyota Tacoma Double Cab TRD Off-Road 5 ft with 9263 miles - $44,590",9263.0,2002275736.0,3TYCZ5AN7NT075958,"{'@type': 'Offer', 'price': 44590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2679920'}",
24,https://schema.org,Vehicle,Used,2022 Toyota Corolla Cross,2022.0,Toyota,Corolla Cross,White,//cdnblob.fastly.carvana.io/2002286973/post-large/normalized/zoomcrop/2002286973-edc-02.jpg,Toyota,"Used 2022 Toyota Corolla Cross XLE with 21695 miles - $30,990",21695.0,2002286973.0,7MUEAABG5NV011945,"{'@type': 'Offer', 'price': 30990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2685565'}",
25,https://schema.org,Vehicle,Used,2022 Ram 1500 Crew Cab,2022.0,Ram,1500 Crew Cab,Silver,//cdnblob.fastly.carvana.io/2002261952/post-large/normalized/zoomcrop/2002261952-edc-02.jpg,Ram,"Used 2022 Ram 1500 Crew Cab Big Horn 6 1/3 ft with 6408 miles - $46,590",6408.0,2002261952.0,1C6SRFMT4NN361027,"{'@type': 'Offer', 'price': 46590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2691687'}",
26,https://schema.org,Vehicle,Used,2022 Ford Maverick,2022.0,Ford,Maverick,Black,//cdnblob.fastly.carvana.io/2002260233/post-large/normalized/zoomcrop/2002260233-edc-02.jpg,Ford,"Used 2022 Ford Maverick XLT SuperCrew 4 1/2 ft with 8041 miles - $34,590",8041.0,2002260233.0,3FTTW8E92NRA91202,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2670882'}",
27,https://schema.org,Vehicle,Used,2020 Chevrolet Blazer,2020.0,Chevrolet,Blazer,Blue,//cdnblob.fastly.carvana.io/2002330738/post-large/normalized/zoomcrop/2002330738-edc-02.jpg,Chevrolet,"Used 2020 Chevrolet Blazer Premier with 12260 miles - $37,990",12260.0,2002330738.0,3GNKBFRS5LS613312,"{'@type': 'Offer', 'price': 37990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2716004'}",
28,https://schema.org,Vehicle,Used,2021 Cadillac XT5,2021.0,Cadillac,XT5,White,//cdnblob.fastly.carvana.io/2002313998/post-large/normalized/zoomcrop/2002313998-edc-02.jpg,Cadillac,"Used 2021 Cadillac XT5 Premium Luxury with 10603 miles - $45,590",10603.0,2002313998.0,1GYKNCRS6MZ203969,"{'@type': 'Offer', 'price': 45590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2702716'}",
29,https://schema.org,Vehicle,Used,2018 Lexus RC,2018.0,Lexus,RC,White,//cdnblob.fastly.carvana.io/2002299198/post-large/normalized/zoomcrop/2002299198-edc-02.jpg,Lexus,"Used 2018 Lexus RC RC 350 with 14857 miles - $40,990",14857.0,2002299198.0,JTHHZ5BC2J5018306,"{'@type': 'Offer', 'price': 40990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2688548'}",
30,https://schema.org,Vehicle,Used,2021 Jeep Wrangler Unlimited,2021.0,Jeep,Wrangler Unlimited,Gray,//cdnblob.fastly.carvana.io/2001909531/post-large/normalized/zoomcrop/2001909531-edc-02.jpg,Jeep,"Used 2021 Jeep Wrangler Unlimited Sport with 9396 miles - $38,590",9396.0,2001909531.0,1C4HJXDN9MW526838,"{'@type': 'Offer', 'price': 38590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2442476'}",
31,https://schema.org,Vehicle,Used,2023 Honda Ridgeline,2023.0,Honda,Ridgeline,Gray,//cdnblob.fastly.carvana.io/2002321176/post-large/normalized/zoomcrop/2002321176-edc-02.jpg,Honda,"Used 2023 Honda Ridgeline RTL 5 ft with 1991 miles - $42,590",1991.0,2002321176.0,5FPYK3F54PB008008,"{'@type': 'Offer', 'price': 42590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2705033'}",
32,https://schema.org,Vehicle,Used,2021 Chevrolet Silverado 1500 Crew Cab,2021.0,Chevrolet,Silverado 1500 Crew Cab,Blue,//cdnblob.fastly.carvana.io/2002250415/post-large/normalized/zoomcrop/2002250415-edc-02.jpg,Chevrolet,"Used 2021 Chevrolet Silverado 1500 Crew Cab RST 5 3/4 ft with 26952 miles - $44,990",26952.0,2002250415.0,1GCUYEED5MZ177891,"{'@type': 'Offer', 'price': 44990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2664453'}",
33,https://schema.org,Vehicle,Used,2022 Ford Maverick,2022.0,Ford,Maverick,Blue,//cdnblob.fastly.carvana.io/2002237788/post-large/normalized/zoomcrop/2002237788-edc-02.jpg,Ford,"Used 2022 Ford Maverick XL SuperCrew 4 1/2 ft with 10454 miles - $32,590",10454.0,2002237788.0,3FTTW8E91NRA23764,"{'@type': 'Offer', 'price': 32590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2651102'}",
34,https://schema.org,Vehicle,Used,2022 Lexus RX,2022.0,Lexus,RX,Silver,//cdnblob.fastly.carvana.io/2002229403/post-large/normalized/zoomcrop/2002229403-edc-02.jpg,Lexus,"Used 2022 Lexus RX RX 350 with 10869 miles - $47,990",10869.0,2002229403.0,2T2HZMAA7NC237066,"{'@type': 'Offer', 'price': 47990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2647240'}",
35,https://schema.org,Vehicle,Used,2021 Jeep Gladiator,2021.0,Jeep,Gladiator,Black,//cdnblob.fastly.carvana.io/2002253270/post-large/normalized/zoomcrop/2002253270-edc-02.jpg,Jeep,"Used 2021 Jeep Gladiator Rubicon 5 ft with 9772 miles - $46,990",9772.0,2002253270.0,1C6JJTBG2ML601841,"{'@type': 'Offer', 'price': 46990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2666666'}",
36,https://schema.org,Vehicle,Used,2022 Ford Bronco,2022.0,Ford,Bronco,Blue,//cdnblob.fastly.carvana.io/2002247631/post-large/normalized/zoomcrop/2002247631-edc-02.jpg,Ford,"Used 2022 Ford Bronco Badlands with 1086 miles - $54,990",1086.0,2002247631.0,1FMDE5CH5NLB73712,"{'@type': 'Offer', 'price': 54990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2667615'}",
37,https://schema.org,Vehicle,Used,2022 Ram 1500 Crew Cab,2022.0,Ram,1500 Crew Cab,Black,//cdnblob.fastly.carvana.io/2002279467/post-large/normalized/zoomcrop/2002279467-edc-02.jpg,Ram,"Used 2022 Ram 1500 Crew Cab Big Horn 5 1/2 ft with 6103 miles - $46,990",6103.0,2002279467.0,1C6SRFFT4NN379167,"{'@type': 'Offer', 'price': 46990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2677281'}",
38,https://schema.org,Vehicle,Used,2022 Ford Mustang,2022.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002298593/post-large/normalized/zoomcrop/2002298593-edc-02.jpg,Ford,"Used 2022 Ford Mustang GT with 757 miles - $43,590",757.0,2002298593.0,1FA6P8CF9N5148135,"{'@type': 'Offer', 'price': 43590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2688371'}",
39,https://schema.org,Vehicle,Used,2019 Toyota RAV4,2019.0,Toyota,RAV4,Red,//cdnblob.fastly.carvana.io/2001506375/post-large/2001506375-edc-02-search.jpg,Toyota,"Used 2019 Toyota RAV4 Adventure with 14482 miles - $35,990",14482.0,2001506375.0,2T3J1RFV4KW016788,"{'@type': 'Offer', 'price': 35990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2184853'}",
40,https://schema.org,Vehicle,Used,2021 Toyota Tacoma Double Cab,2021.0,Toyota,Tacoma Double Cab,White,//cdnblob.fastly.carvana.io/2002277962/post-large/normalized/zoomcrop/2002277962-edc-02.jpg,Toyota,"Used 2021 Toyota Tacoma Double Cab SR 5 ft with 25019 miles - $34,990",25019.0,2002277962.0,3TMCZ5AN3MM411731,"{'@type': 'Offer', 'price': 34990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2676913'}",
41,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': '2018-2023'}}]"
42,https://schema.org,Vehicle,Used,2021 Ford F150 SuperCrew Cab,2021.0,Ford,F150 SuperCrew Cab,White,//cdnblob.fastly.carvana.io/2002241701/post-large/normalized/zoomcrop/2002241701-edc-02.jpg,Ford,"Used 2021 Ford F150 SuperCrew Cab XL 5 1/2 ft with 24944 miles - $39,590",24944.0,2002241701.0,1FTFW1E51MKE06298,"{'@type': 'Offer', 'price': 39590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2654953'}",
43,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002258936/post-large/normalized/zoomcrop/2002258936-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 19831 miles - $27,590",19831.0,2002258936.0,1FA6P8TH1K5174435,"{'@type': 'Offer', 'price': 27590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2666731'}",
44,https://schema.org,Vehicle,Used,2023 Ford Maverick,2023.0,Ford,Maverick,White,//cdnblob.fastly.carvana.io/2002302953/post-large/normalized/zoomcrop/2002302953-edc-02.jpg,Ford,"Used 2023 Ford Maverick XL 4 1/2 ft with 830 miles - $36,590",830.0,2002302953.0,3FTTW8E95PRA13046,"{'@type': 'Offer', 'price': 36590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2698879'}",
45,https://schema.org,Vehicle,Used,2020 Toyota Tacoma Double Cab,2020.0,Toyota,Tacoma Double Cab,Silver,//cdnblob.fastly.carvana.io/2002316219/post-large/normalized/zoomcrop/2002316219-edc-02.jpg,Toyota,"Used 2020 Toyota Tacoma Double Cab SR 5 ft with 28388 miles - $35,590",28388.0,2002316219.0,3TMCZ5AN1LM304580,"{'@type': 'Offer', 'price': 35590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706268'}",
46,https://schema.org,Vehicle,Used,2019 Tesla Model S,2019.0,Tesla,Model S,White,//cdnblob.fastly.carvana.io/2001861618/post-large/normalized/zoomcrop/2001861618-edc-02.jpg,Tesla,"Used 2019 Tesla Model S Performance with 26337 miles - $62,990",26337.0,2001861618.0,5YJSA1E49KF330179,"{'@type': 'Offer', 'price': 62990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2414878'}",
47,https://schema.org,Vehicle,Used,2020 Lexus RX,2020.0,Lexus,RX,White,//cdnblob.fastly.carvana.io/2002231881/post-large/normalized/zoomcrop/2002231881-edc-02.jpg,Lexus,"Used 2020 Lexus RX RX 350 with 22689 miles - $42,990",22689.0,2002231881.0,2T2HZMAA9LC157233,"{'@type': 'Offer', 'price': 42990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2660490'}",
48,https://schema.org,Vehicle,Used,2021 Jeep Gladiator,2021.0,Jeep,Gladiator,Black,//cdnblob.fastly.carvana.io/2002268286/post-large/normalized/zoomcrop/2002268286-edc-02.jpg,Jeep,"Used 2021 Jeep Gladiator Overland 5 ft with 20552 miles - $43,590",20552.0,2002268286.0,1C6HJTFG0ML509457,"{'@type': 'Offer', 'price': 43590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2674996'}",
49,https://schema.org,Vehicle,Used,2020 Jeep Gladiator,2020.0,Jeep,Gladiator,Black,//cdnblob.fastly.carvana.io/2002281969/post-large/normalized/zoomcrop/2002281969-edc-02.jpg,Jeep,"Used 2020 Jeep Gladiator Sport 5 ft with 13386 miles - $41,590",13386.0,2002281969.0,1C6HJTAG5LL143145,"{'@type': 'Offer', 'price': 41590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2681617'}",
50,https://schema.org,Vehicle,Used,2020 Chevrolet Camaro,2020.0,Chevrolet,Camaro,Blue,//cdnblob.fastly.carvana.io/2002300527/post-large/normalized/zoomcrop/2002300527-edc-02.jpg,Chevrolet,"Used 2020 Chevrolet Camaro LT with 11020 miles - $31,590",11020.0,2002300527.0,1G1FB1RX9L0107264,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2693325'}",
