,@context,@type,itemCondition,name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,itemListElement
121,https://schema.org,Vehicle,Used,2022 Ford Bronco,2022.0,Ford,Bronco,Red,//cdnblob.fastly.carvana.io/2002279224/post-large/normalized/zoomcrop/2002279224-edc-02.jpg,Ford,"Used 2022 Ford Bronco Black Diamond with 6016 miles - $55,590",6016.0,2002279224.0,1FMEE5BPXNLA80472,"{'@type': 'Offer', 'price': 55590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2680434'}",
122,https://schema.org,Vehicle,Used,2022 Ford Bronco,2022.0,Ford,Bronco,Blue,//cdnblob.fastly.carvana.io/2002139652/post-large/normalized/zoomcrop/2002139652-edc-02.jpg,Ford,"Used 2022 Ford Bronco base with 204 miles - $44,990",204.0,2002139652.0,1FMDE5AH4NLB72201,"{'@type': 'Offer', 'price': 44990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2599095'}",
123,https://schema.org,Vehicle,Used,2018 Lincoln MKX,2018.0,Lincoln,MKX,Other,//cdnblob.fastly.carvana.io/2002283709/post-large/normalized/zoomcrop/2002283709-edc-02.jpg,Lincoln,"Used 2018 Lincoln MKX Select with 16061 miles - $30,990",16061.0,2002283709.0,2LMPJ8KR6JBL50187,"{'@type': 'Offer', 'price': 30990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2678360'}",
124,https://schema.org,Vehicle,Used,2022 Ram 1500 Classic Crew Cab,2022.0,Ram,1500 Classic Crew Cab,Silver,//cdnblob.fastly.carvana.io/2002276346/post-large/normalized/zoomcrop/2002276346-edc-02.jpg,Ram,"Used 2022 Ram 1500 Classic Crew Cab Express 5 1/2 ft with 10443 miles - $39,990",10443.0,2002276346.0,3C6RR7KG8NG307796,"{'@type': 'Offer', 'price': 39990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2678914'}",
125,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': '2018-2023'}}]"
126,https://schema.org,Vehicle,Used,2022 Honda Ridgeline,2022.0,Honda,Ridgeline,Red,//cdnblob.fastly.carvana.io/2002283205/post-large/normalized/zoomcrop/2002283205-edc-02.jpg,Honda,"Used 2022 Honda Ridgeline RTL-E 5 ft with 6346 miles - $41,590",6346.0,2002283205.0,5FPYK3F70NB003497,"{'@type': 'Offer', 'price': 41590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2680397'}",
127,https://schema.org,Vehicle,Used,2021 Chevrolet Silverado 1500 Crew Cab,2021.0,Chevrolet,Silverado 1500 Crew Cab,White,//cdnblob.fastly.carvana.io/2002276703/post-large/normalized/zoomcrop/2002276703-edc-02.jpg,Chevrolet,"Used 2021 Chevrolet Silverado 1500 Crew Cab Custom Trail Boss 5 3/4 ft with 18633 miles - $46,590",18633.0,2002276703.0,3GCPYCEF2MG478184,"{'@type': 'Offer', 'price': 46590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2676040'}",
128,https://schema.org,Vehicle,Used,2020 Ford F150 Regular Cab,2020.0,Ford,F150 Regular Cab,White,//cdnblob.fastly.carvana.io/2002254129/post-large/normalized/zoomcrop/2002254129-edc-02.jpg,Ford,"Used 2020 Ford F150 Regular Cab XL 6 1/2 ft with 14997 miles - $30,590",14997.0,2002254129.0,1FTMF1CB0LKD61000,"{'@type': 'Offer', 'price': 30590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2664992'}",
129,https://schema.org,Vehicle,Used,2021 Ford Ranger SuperCrew,2021.0,Ford,Ranger SuperCrew,Blue,//cdnblob.fastly.carvana.io/2002273276/post-large/normalized/zoomcrop/2002273276-edc-02.jpg,Ford,"Used 2021 Ford Ranger SuperCrew XLT 5 ft with 16103 miles - $36,990",16103.0,2002273276.0,1FTER4FH0MLD31293,"{'@type': 'Offer', 'price': 36990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2676036'}",
130,https://schema.org,Vehicle,Used,2022 Ford Maverick,2022.0,Ford,Maverick,Black,//cdnblob.fastly.carvana.io/2002262318/post-large/normalized/zoomcrop/2002262318-edc-02.jpg,Ford,"Used 2022 Ford Maverick XLT SuperCrew 4 1/2 ft with 2709 miles - $32,990",2709.0,2002262318.0,3FTTW8E94NRA83831,"{'@type': 'Offer', 'price': 32990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2670767'}",
131,https://schema.org,Vehicle,Used,2021 Jeep Gladiator,2021.0,Jeep,Gladiator,Black,//cdnblob.fastly.carvana.io/2002250412/post-large/normalized/zoomcrop/2002250412-edc-02.jpg,Jeep,"Used 2021 Jeep Gladiator Rubicon 5 ft with 11354 miles - $47,590",11354.0,2002250412.0,1C6JJTBG5ML582346,"{'@type': 'Offer', 'price': 47590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2663963'}",
132,https://schema.org,Vehicle,Used,2021 Jeep Gladiator,2021.0,Jeep,Gladiator,Black,//cdnblob.fastly.carvana.io/2002268286/post-large/normalized/zoomcrop/2002268286-edc-02.jpg,Jeep,"Used 2021 Jeep Gladiator Overland 5 ft with 20552 miles - $43,590",20552.0,2002268286.0,1C6HJTFG0ML509457,"{'@type': 'Offer', 'price': 43590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2674996'}",
133,https://schema.org,Vehicle,Used,2021 Dodge Challenger,2021.0,Dodge,Challenger,Red,//cdnblob.fastly.carvana.io/2002238457/post-large/normalized/zoomcrop/2002238457-edc-02.jpg,Dodge,"Used 2021 Dodge Challenger R/T Scat Pack with 10846 miles - $46,590",10846.0,2002238457.0,2C3CDZFJ6MH530839,"{'@type': 'Offer', 'price': 46590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2651821'}",
134,https://schema.org,Vehicle,Used,2021 Chevrolet Silverado 1500 Crew Cab,2021.0,Chevrolet,Silverado 1500 Crew Cab,Red,//cdnblob.fastly.carvana.io/2002253723/post-large/normalized/zoomcrop/2002253723-edc-02.jpg,Chevrolet,"Used 2021 Chevrolet Silverado 1500 Crew Cab Custom 5 3/4 ft with 9374 miles - $38,990",9374.0,2002253723.0,3GCPWBEK7MG322624,"{'@type': 'Offer', 'price': 38990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2661969'}",
135,https://schema.org,Vehicle,Used,2021 Mercedes-Benz GLE,2021.0,Mercedes-Benz,GLE,Gray,//cdnblob.fastly.carvana.io/2002265463/post-large/normalized/zoomcrop/2002265463-edc-02.jpg,Mercedes-Benz,"Used 2021 Mercedes-Benz GLE GLE 350 4MATIC with 24295 miles - $52,590",24295.0,2002265463.0,4JGFB4KB0MA505297,"{'@type': 'Offer', 'price': 52590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2669854'}",
136,https://schema.org,Vehicle,Used,2020 Ford Ranger SuperCrew,2020.0,Ford,Ranger SuperCrew,Silver,//cdnblob.fastly.carvana.io/2002235616/post-large/normalized/zoomcrop/2002235616-edc-02.jpg,Ford,"Used 2020 Ford Ranger SuperCrew XL 5 ft with 18929 miles - $30,590",18929.0,2002235616.0,1FTER4EH4LLA38318,"{'@type': 'Offer', 'price': 30590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2652815'}",
137,https://schema.org,Vehicle,Used,2022 Ram 1500 Crew Cab,2022.0,Ram,1500 Crew Cab,White,//cdnblob.fastly.carvana.io/2002262372/post-large/normalized/zoomcrop/2002262372-edc-02.jpg,Ram,"Used 2022 Ram 1500 Crew Cab Limited 5 1/2 ft with 11099 miles - $56,990",11099.0,2002262372.0,1C6RREHT1NN329672,"{'@type': 'Offer', 'price': 56990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2668505'}",
138,https://schema.org,Vehicle,Used,2022 Jeep Wrangler Unlimited 4xe,2022.0,Jeep,Wrangler Unlimited 4xe,Gray,//cdnblob.fastly.carvana.io/2002243657/post-large/normalized/zoomcrop/2002243657-edc-02.jpg,Jeep,"Used 2022 Jeep Wrangler Unlimited 4xe Rubicon 4xe with 11037 miles - $50,990",11037.0,2002243657.0,1C4JJXR60NW117129,"{'@type': 'Offer', 'price': 50990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2660114'}",
139,https://schema.org,Vehicle,Used,2022 Ford Bronco,2022.0,Ford,Bronco,Gray,//cdnblob.fastly.carvana.io/2002248304/post-large/normalized/zoomcrop/2002248304-edc-02.jpg,Ford,"Used 2022 Ford Bronco base with 64 miles - $49,590",64.0,2002248304.0,1FMDE5BH9NLB72712,"{'@type': 'Offer', 'price': 49590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2661658'}",
140,https://schema.org,Vehicle,Used,2021 Ford Bronco,2021.0,Ford,Bronco,Blue,//cdnblob.fastly.carvana.io/2002260349/post-large/normalized/zoomcrop/2002260349-edc-02.jpg,Ford,"Used 2021 Ford Bronco Outer Banks with 14223 miles - $50,990",14223.0,2002260349.0,1FMDE5BH9MLA95967,"{'@type': 'Offer', 'price': 50990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2666959'}",
141,https://schema.org,Vehicle,Used,2020 Ford Ranger SuperCrew,2020.0,Ford,Ranger SuperCrew,Silver,//cdnblob.fastly.carvana.io/2002242898/post-large/normalized/zoomcrop/2002242898-edc-02.jpg,Ford,"Used 2020 Ford Ranger SuperCrew XLT 5 ft with 19257 miles - $31,590",19257.0,2002242898.0,1FTER4EH4LLA96607,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2660115'}",
142,https://schema.org,Vehicle,Used,2021 Mercedes-Benz GLC,2021.0,Mercedes-Benz,GLC,Gray,//cdnblob.fastly.carvana.io/2002250401/post-large/normalized/zoomcrop/2002250401-edc-02.jpg,Mercedes-Benz,"Used 2021 Mercedes-Benz GLC GLC 300 with 22774 miles - $40,590",22774.0,2002250401.0,W1N0G8DB3MF872156,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2661746'}",
143,https://schema.org,Vehicle,Used,2020 Jeep Wrangler,2020.0,Jeep,Wrangler,Orange,//cdnblob.fastly.carvana.io/2002252416/post-large/normalized/zoomcrop/2002252416-edc-02.jpg,Jeep,"Used 2020 Jeep Wrangler Black & Tan with 12912 miles - $36,590",12912.0,2002252416.0,1C4GJXAN2LW145153,"{'@type': 'Offer', 'price': 36590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2663984'}",
144,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002245982/post-large/normalized/zoomcrop/2002245982-edc-02.jpg,Ford,"Used 2020 Ford Mustang GT with 9420 miles - $36,590",9420.0,2002245982.0,1FA6P8CF9L5176479,"{'@type': 'Offer', 'price': 36590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2657374'}",
145,https://schema.org,Vehicle,Used,2022 Toyota Highlander,2022.0,Toyota,Highlander,Gray,//cdnblob.fastly.carvana.io/2002240614/post-large/normalized/zoomcrop/2002240614-edc-02.jpg,Toyota,"Used 2022 Toyota Highlander XLE with 23629 miles - $39,990",23629.0,2002240614.0,5TDGZRAH0NS112637,"{'@type': 'Offer', 'price': 39990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2658063'}",
146,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': '2018-2023'}}]"
147,https://schema.org,Vehicle,Used,2019 Ford F150 SuperCrew Cab,2019.0,Ford,F150 SuperCrew Cab,Blue,//cdnblob.fastly.carvana.io/2002242338/post-large/normalized/zoomcrop/2002242338-edc-02.jpg,Ford,"Used 2019 Ford F150 SuperCrew Cab Lariat 5 1/2 ft with 17148 miles - $45,990",17148.0,2002242338.0,1FTEW1E40KKE79226,"{'@type': 'Offer', 'price': 45990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2654884'}",
148,https://schema.org,Vehicle,Used,2021 Jeep Gladiator,2021.0,Jeep,Gladiator,White,//cdnblob.fastly.carvana.io/2002234803/post-large/normalized/zoomcrop/2002234803-edc-02.jpg,Jeep,"Used 2021 Jeep Gladiator Overland 5 ft with 8951 miles - $43,590",8951.0,2002234803.0,1C6HJTFG2ML620334,"{'@type': 'Offer', 'price': 43590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2656072'}",
149,https://schema.org,Vehicle,Used,2022 Jeep Gladiator,2022.0,Jeep,Gladiator,Black,//cdnblob.fastly.carvana.io/2002241280/post-large/normalized/zoomcrop/2002241280-edc-02.jpg,Jeep,"Used 2022 Jeep Gladiator Willys 5 ft with 12602 miles - $42,990",12602.0,2002241280.0,1C6HJTAG0NL144464,"{'@type': 'Offer', 'price': 42990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2658056'}",
150,https://schema.org,Vehicle,Used,2018 Lexus RX,2018.0,Lexus,RX,Black,//cdnblob.fastly.carvana.io/2002232944/post-large/normalized/zoomcrop/2002232944-edc-02.jpg,Lexus,"Used 2018 Lexus RX RX 450h with 21034 miles - $44,590",21034.0,2002232944.0,2T2BGMCA1JC026769,"{'@type': 'Offer', 'price': 44590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2647112'}",
151,https://schema.org,Vehicle,Used,2019 Alfa Romeo Stelvio,2019.0,Alfa Romeo,Stelvio,Black,//cdnblob.fastly.carvana.io/2002235947/post-large/normalized/zoomcrop/2002235947-edc-02.jpg,Alfa Romeo,"Used 2019 Alfa Romeo Stelvio base with 26577 miles - $28,590",26577.0,2002235947.0,ZASPAJAN1K7C38372,"{'@type': 'Offer', 'price': 28590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2651357'}",
152,https://schema.org,Vehicle,Used,2022 Ford Edge,2022.0,Ford,Edge,Blue,//cdnblob.fastly.carvana.io/2002228851/post-large/normalized/zoomcrop/2002228851-edc-02.jpg,Ford,"Used 2022 Ford Edge SEL with 2623 miles - $33,990",2623.0,2002228851.0,2FMPK4J92NBA78813,"{'@type': 'Offer', 'price': 33990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2648466'}",
153,https://schema.org,Vehicle,Used,2022 Ford Bronco,2022.0,Ford,Bronco,Silver,//cdnblob.fastly.carvana.io/2002220670/post-large/normalized/zoomcrop/2002220670-edc-02.jpg,Ford,"Used 2022 Ford Bronco Big Bend with 6204 miles - $44,990",6204.0,2002220670.0,1FMDE5BH8NLA99171,"{'@type': 'Offer', 'price': 44990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2646191'}",
154,https://schema.org,Vehicle,Used,2022 Dodge Charger,2022.0,Dodge,Charger,Black,//cdnblob.fastly.carvana.io/2002102440/post-large/normalized/zoomcrop/2002102440-edc-02.jpg,Dodge,"Used 2022 Dodge Charger Scat Pack with 4153 miles - $52,590",4153.0,2002102440.0,2C3CDXGJ4NH204042,"{'@type': 'Offer', 'price': 52590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2571536'}",
155,https://schema.org,Vehicle,Used,2022 Polestar 2,2022.0,Polestar,2,White,//cdnblob.fastly.carvana.io/2002011249/post-large/normalized/zoomcrop/2002011249-edc-02.jpg,Polestar,"Used 2022 Polestar 2 Long Range Dual Motor with 9032 miles - $42,990",9032.0,2002011249.0,LPSED3KA2NL050432,"{'@type': 'Offer', 'price': 42990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2515561'}",
156,https://schema.org,Vehicle,Used,2021 Ford Bronco,2021.0,Ford,Bronco,Blue,//cdnblob.fastly.carvana.io/2001936346/post-large/normalized/zoomcrop/2001936346-edc-02.jpg,Ford,"Used 2021 Ford Bronco Badlands with 6316 miles - $49,990",6316.0,2001936346.0,1FMEE5DH6MLA73247,"{'@type': 'Offer', 'price': 49990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2479177'}",
157,https://schema.org,Vehicle,Used,2019 Volvo XC40,2019.0,Volvo,XC40,Black,//cdnblob.fastly.carvana.io/2001933630/post-large/2001933630-edc-02-search.jpg,Volvo,"Used 2019 Volvo XC40 T5 R-Design with 18068 miles - $34,590",18068.0,2001933630.0,YV4162UM3K2129270,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2464600'}",
158,https://schema.org,Vehicle,Used,2020 Kia Soul,2020.0,Kia,Soul,Other,//cdnblob.fastly.carvana.io/2001911962/post-large/2001911962-edc-02-search.jpg,Kia,"Used 2020 Kia Soul EX with 11349 miles - $23,590",11349.0,2001911962.0,KNDJ33AUXL7114730,"{'@type': 'Offer', 'price': 23590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2577988'}",
159,https://schema.org,Vehicle,Used,2022 Nissan Frontier Crew Cab,2022.0,Nissan,Frontier Crew Cab,Red,//cdnblob.fastly.carvana.io/2002133207/post-large/2002133207-edc-02-search.jpg,Nissan,"Used 2022 Nissan Frontier Crew Cab S 5 ft with 1325 miles - $31,590",1325.0,2002133207.0,1N6ED1EJ3NN643001,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2591559'}",
160,https://schema.org,Vehicle,Used,2018 Honda CR-V,2018.0,Honda,CR-V,Blue,//cdnblob.fastly.carvana.io/2002137766/post-large/2002137766-edc-02-search.jpg,Honda,"Used 2018 Honda CR-V Touring with 15435 miles - $32,590",15435.0,2002137766.0,2HKRW2H96JH645955,"{'@type': 'Offer', 'price': 32590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2594273'}",
161,https://schema.org,Vehicle,Used,2022 Nissan LEAF,2022.0,Nissan,LEAF,Blue,//cdnblob.fastly.carvana.io/2002054243/post-large/2002054243-edc-02-search.jpg,Nissan,"Used 2022 Nissan LEAF SL PLUS with 5467 miles - $31,590",5467.0,2002054243.0,1N4BZ1DV3NC559323,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2541445'}",
162,https://schema.org,Vehicle,Used,2021 Toyota RAV4,2021.0,Toyota,RAV4,Silver,//cdnblob.fastly.carvana.io/2002141127/post-large/2002141127-edc-02-search.jpg,Toyota,"Used 2021 Toyota RAV4 XLE with 15999 miles - $31,590",15999.0,2002141127.0,2T3W1RFV9MW162600,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2594395'}",
163,https://schema.org,Vehicle,Used,2022 Rivian R1T,2022.0,Rivian,R1T,Green,//cdnblob.fastly.carvana.io/2001973615/post-large/2001973615-edc-02-search.jpg,Rivian,"Used 2022 Rivian R1T Adventure 4 1/2 ft with 734 miles - $85,590",734.0,2001973615.0,7FCTGAAA8NN006204,"{'@type': 'Offer', 'price': 85590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2483754'}",
164,https://schema.org,Vehicle,Used,2020 Tesla Model S,2020.0,Tesla,Model S,Black,//cdnblob.fastly.carvana.io/2002104970/post-large/2002104970-edc-02-search.jpg,Tesla,"Used 2020 Tesla Model S Long Range with 14713 miles - $60,990",14713.0,2002104970.0,5YJSA1E2XLF361232,"{'@type': 'Offer', 'price': 60990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2577940'}",
165,https://schema.org,Vehicle,Used,2022 Toyota Venza,2022.0,Toyota,Venza,Gray,//cdnblob.fastly.carvana.io/2002102147/post-large/2002102147-edc-02-search.jpg,Toyota,"Used 2022 Toyota Venza LE with 2912 miles - $37,990",2912.0,2002102147.0,JTEAAAAH4NJ099639,"{'@type': 'Offer', 'price': 37990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2577938'}",
166,https://schema.org,Vehicle,Used,2018 Volkswagen Tiguan,2018.0,Volkswagen,Tiguan,Black,//cdnblob.fastly.carvana.io/2001922446/post-large/2001922446-edc-02-search.jpg,Volkswagen,"Used 2018 Volkswagen Tiguan 2.0T SE 4MOTION with 19907 miles - $25,990",19907.0,2001922446.0,3VV2B7AX0JM144834,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2443022'}",
167,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': '2018-2023'}}]"
168,https://schema.org,Vehicle,Used,2019 Honda Fit,2019.0,Honda,Fit,Black,//cdnblob.fastly.carvana.io/2001996003/post-large/2001996003-edc-02-search.jpg,Honda,"Used 2019 Honda Fit LX with 12503 miles - $20,590",12503.0,2001996003.0,3HGGK5G40KM711035,"{'@type': 'Offer', 'price': 20590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2500642'}",
169,https://schema.org,Vehicle,Used,2021 Ford EcoSport,2021.0,Ford,EcoSport,Silver,//cdnblob.fastly.carvana.io/2002143042/post-large/2002143042-edc-02-search.jpg,Ford,"Used 2021 Ford EcoSport SES with 16590 miles - $22,990",16590.0,2002143042.0,MAJ6S3JL7MC405491,"{'@type': 'Offer', 'price': 22990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2596620'}",
170,https://schema.org,Vehicle,Used,2021 BMW X1,2021.0,BMW,X1,Black,//cdnblob.fastly.carvana.io/2002146495/post-large/2002146495-edc-02-search.jpg,BMW,"Used 2021 BMW X1 xDrive28i with 22043 miles - $32,990",22043.0,2002146495.0,WBXJG9C05M5S13361,"{'@type': 'Offer', 'price': 32990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2598740'}",
171,https://schema.org,Vehicle,Used,2018 Toyota Prius Prime,2018.0,Toyota,Prius Prime,Gray,//cdnblob.fastly.carvana.io/2001928981/post-large/2001928981-edc-02-search.jpg,Toyota,"Used 2018 Toyota Prius Prime Plus with 15635 miles - $27,990",15635.0,2001928981.0,JTDKARFP3J3090128,"{'@type': 'Offer', 'price': 27990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2505014'}",
172,https://schema.org,Vehicle,Used,2021 Chevrolet Spark,2021.0,Chevrolet,Spark,Silver,//cdnblob.fastly.carvana.io/2002070962/post-large/2002070962-edc-02-search.jpg,Chevrolet,"Used 2021 Chevrolet Spark LS with 5419 miles - $16,990",5419.0,2002070962.0,KL8CA6SA1MC712923,"{'@type': 'Offer', 'price': 16990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2552436'}",
173,https://schema.org,Vehicle,Used,2019 Kia Niro Plug-in Hybrid,2019.0,Kia,Niro Plug-in Hybrid,Blue,//cdnblob.fastly.carvana.io/2002326153/post-large/normalized/zoomcrop/2002326153-edc-02.jpg,Kia,"Used 2019 Kia Niro Plug-in Hybrid EX with 9401 miles - $30,990",9401.0,2002326153.0,KNDCD3LD2K5352164,"{'@type': 'Offer', 'price': 30990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2714133'}",
174,https://schema.org,Vehicle,Used,2022 Lexus GX,2022.0,Lexus,GX,Gray,//cdnblob.fastly.carvana.io/2002324562/post-large/normalized/zoomcrop/2002324562-edc-02.jpg,Lexus,"Used 2022 Lexus GX GX 460 with 14930 miles - $58,990",14930.0,2002324562.0,JTJAM7BX6N5305599,"{'@type': 'Offer', 'price': 58990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712919'}",
